,WMO,PROF,JULD,LON,LAT,PRES,PRES_ERROR,TEMP,TEMP_ERROR,PSAL,PSAL_ERROR,DOXY,DOXY_ERROR,DEPTH,SIGMA0,THETA0,DOY,DOY_SIN,DOY_COS,YEAR,BATH
165,6903549,12,2019-09-07 11:28:00.000000000,-3.4927383333333335,69.062195,626.9000244140625,2.4000000953674316,0.026000000536441803,0.0020000000949949026,34.904998779296875,0.009999999776482582,293.4549560546875,17.010047912597656,619.6497337178736,1028.0322930803718,0.000222030678234305,250,-0.9164086366943458,-0.4002439388573056,2019,3643.0
166,6903549,12,2019-09-07 11:28:00.000000000,-3.4927383333333335,69.062195,906.9000244140625,2.4000000953674316,-0.31700000166893005,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.8599548339844,16.665781021118164,895.8106242754037,1028.0517611885107,-0.3539349753745167,250,-0.9164086366943458,-0.4002439388573056,2019,3643.0
167,6903549,12,2019-09-07 11:28:00.000000000,-3.4927383333333335,69.062195,971.0999755859375,2.4000000953674316,-0.3610000014305115,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.974609375,16.573122024536133,959.078559571646,1028.0541454311544,-0.400751269107522,250,-0.9164086366943458,-0.4002439388573056,2019,3643.0
168,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,22.899999618530273,2.4000000953674316,9.366999626159668,0.0020000000949949026,34.89400100708008,0.009999999776482582,272.0246276855469,14.576247215270996,22.66820168541164,1026.978786994876,9.364473148003277,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
169,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,64.9000015258789,2.4000000953674316,5.447999954223633,0.0020000000949949026,34.94300079345703,0.009999999776482582,283.1578674316406,15.80895709991455,64.23652589959566,1027.5792940808874,5.442747411408963,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
170,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,69.0,2.4000000953674316,5.456999778747559,0.0020000000949949026,34.95199966430664,0.009999999776482582,283.1719055175781,15.797231674194336,68.2939308354709,1027.5853881031935,5.451407431804477,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
171,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,71.0,2.4000000953674316,5.453999996185303,0.0020000000949949026,34.952999114990234,0.009999999776482582,283.0542907714844,15.797497749328613,70.27312422865182,1027.5865754125891,5.4482460592483495,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
172,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,108.9000015258789,2.4000000953674316,4.73799991607666,0.0020000000949949026,34.92499923706055,0.009999999776482582,286.6549072265625,16.002166748046875,107.77521493892496,1027.6488082661851,4.729763073429918,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
173,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,145.0,2.4000000953674316,4.300000190734863,0.0020000000949949026,34.92900085449219,0.009999999776482582,284.806640625,16.10920524597168,143.48980095747942,1027.7007270507418,4.289496876284159,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
174,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,175.10000610351562,2.4000000953674316,4.004000186920166,0.0020000000949949026,34.939998626708984,0.009999999776482582,285.46087646484375,16.16814422607422,173.26368343542504,1027.7411580130042,3.9916868037802566,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
175,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,184.89999389648438,2.4000000953674316,3.868000030517578,0.0020000000949949026,34.94200134277344,0.009999999776482582,285.5575256347656,16.203046798706055,182.95655657564578,1027.756927184148,3.855184428538567,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
176,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,241.0,2.4000000953674316,3.2119998931884766,0.0020000000949949026,34.93899917602539,0.009999999776482582,283.6974792480469,16.370075225830078,238.434553450469,1027.819810672227,3.196466580501517,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
177,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,525.0,2.4000000953674316,0.24400000274181366,0.0020000000949949026,34.90599822998047,0.009999999776482582,293.2577209472656,17.09581184387207,519.0557924233777,1028.0206586833895,0.2219133683714117,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
178,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,675.0999755859375,2.4000000953674316,-0.04699999839067459,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.95697021484375,16.95612144470215,667.2157061806245,1028.0371687836664,-0.07463361910275806,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
179,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,799.0,2.4000000953674316,-0.21199999749660492,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.3927001953125,16.80944061279297,789.434366569093,1028.0461571582941,-0.2444745588476108,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
180,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,929.0,2.4000000953674316,-0.3619999885559082,0.0020000000949949026,34.904998779296875,0.009999999776482582,292.4737854003906,16.646596908569336,917.5928239623784,1028.0532293855458,-0.3996628007363023,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
181,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,939.0999755859375,2.4000000953674316,-0.37700000405311584,0.0020000000949949026,34.904998779296875,0.009999999776482582,292.4925842285156,16.63528060913086,927.5464170913913,1028.0539911671192,-0.41503822912929694,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
182,6903549,13,2019-09-12 11:23:00.000000000,-3.6584633333333336,69.04655666666666,1817.4000244140625,2.4000000953674316,-0.7329999804496765,0.0020000000949949026,34.90599822998047,0.009999999776482582,285.8599548339844,15.306391716003418,1791.3112240040562,1028.0738053497228,-0.8155276643106613,255,-0.9474042892438845,-0.32003923622313857,2019,3648.0
183,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,7.5,2.4000000953674316,8.404999732971191,0.0020000000949949026,34.91299819946289,0.009999999776482582,277.30108642578125,14.89435863494873,7.424351843022064,1027.1464189679043,8.404226394684887,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
184,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,9.5,2.4000000953674316,8.406000137329102,0.0020000000949949026,34.91299819946289,0.009999999776482582,277.3060302734375,14.891209602355957,9.40413333893772,1027.1463001617167,8.405020382086144,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
185,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,49.0,2.4000000953674316,7.38100004196167,0.0020000000949949026,34.96500015258789,0.009999999776482582,275.9678955078125,15.203448295593262,48.500880300226925,1027.3404677059157,7.376308165046838,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
186,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,64.9000015258789,2.4000000953674316,5.0329999923706055,0.0020000000949949026,34.9119987487793,0.009999999776482582,287.55523681640625,15.962263107299805,64.2364450682805,1027.6041442475446,5.027962639359728,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
187,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,71.0,2.4000000953674316,4.980000019073486,0.0020000000949949026,34.92100143432617,0.009999999776482582,287.50054931640625,15.973230361938477,70.27303580131088,1027.617537222961,4.974514591245054,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
188,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,95.0,2.4000000953674316,4.443999767303467,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.28973388671875,16.138286590576172,94.02183035011663,1027.6663649948948,4.43704939163174,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
189,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,115.0,2.4000000953674316,4.03000020980835,0.0020000000949949026,34.91299819946289,0.009999999776482582,294.8466796875,16.259239196777344,113.81038332902699,1027.716489484612,4.0219483857371054,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
190,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,155.10000610351562,2.4000000953674316,3.494999885559082,0.0020000000949949026,34.92100143432617,0.009999999776482582,298.1043395996094,16.396413803100586,153.48066688041226,1027.7774998683453,3.4847585823085425,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
191,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,287.0,2.4000000953674316,1.9490000009536743,0.0020000000949949026,34.91999816894531,0.009999999776482582,296.7364196777344,16.79348373413086,283.9129641680374,1027.914820302255,1.9333825091957448,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
192,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,382.8999938964844,2.4000000953674316,1.00600004196167,0.0020000000949949026,34.915000915527344,0.009999999776482582,291.6598815917969,17.020601272583008,378.6937785662989,1027.9801601741951,0.9878830507132166,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
193,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,729.0999755859375,2.4000000953674316,-0.17000000178813934,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.3186950683594,16.913925170898438,720.4908713974219,1028.0437602313918,-0.1994325090618559,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
194,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,751.0999755859375,2.4000000953674316,-0.20600000023841858,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.33013916015625,16.890562057495117,742.1919795897327,1028.045674592483,-0.23623903808392846,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
195,6903549,14,2019-09-17 11:25:00.000000000,-3.769683333333333,69.06695,1045.0,2.4000000953674316,-0.4650000035762787,0.0020000000949949026,34.904998779296875,0.009999999776482582,292.1375732421875,16.489107131958008,1031.881641989286,1028.058550684693,-0.5075495596276014,260,-0.97139528468375,-0.23746831555846842,2019,3641.0
196,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,35.0,2.4000000953674316,8.579000473022461,0.0020000000949949026,34.91299819946289,0.009999999776482582,275.5599060058594,14.800183296203613,34.64459609624113,1027.120157203092,8.57533989366941,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
197,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,93.0,2.4000000953674316,5.116000175476074,0.0020000000949949026,34.93600082397461,0.009999999776482582,284.87261962890625,15.88823127746582,92.0426926106354,1027.6137733438964,5.108697673256508,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
198,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,120.9000015258789,2.4000000953674316,4.546999931335449,0.0020000000949949026,34.930999755859375,0.009999999776482582,287.5102844238281,16.04930305480957,119.64741181280945,1027.6750784922613,4.538026441687571,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
199,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,205.10000610351562,2.4000000953674316,3.7750000953674316,0.0020000000949949026,34.95000076293945,0.009999999776482582,287.9500732421875,16.204662322998047,202.93368721735007,1027.7729727349065,3.7609023414469354,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
200,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,229.10000610351562,2.4000000953674316,3.496000051498413,0.0020000000949949026,34.946998596191406,0.009999999776482582,284.7615966796875,16.27253532409668,226.66703550891177,1027.7986741067045,3.480725435634243,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
201,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,277.0,2.4000000953674316,2.8970000743865967,0.0020000000949949026,34.94300079345703,0.009999999776482582,284.8934631347656,16.4278621673584,274.0266191383241,1027.8525147259456,2.879774063026711,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
202,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,729.0,2.4000000953674316,-0.1720000058412552,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.8202209472656,16.91482925415039,720.3908635950745,1028.0438704031756,-0.2014153183060756,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
203,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,837.0,2.4000000953674316,-0.29899999499320984,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.118408203125,16.779848098754883,826.9016232599572,1028.0506426733275,-0.3326848236617443,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
204,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,857.0,2.4000000953674316,-0.31700000166893005,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.2548522949219,16.752595901489258,846.6198361860918,1028.0515972832557,-0.35151371723569924,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
205,6903549,15,2019-09-22 11:23:00.000000000,-4.170556666666666,69.09814833333333,900.9000244140625,2.4000000953674316,-0.35899999737739563,0.0020000000949949026,34.90599822998047,0.009999999776482582,292.2412414550781,16.693893432617188,889.8947725516174,1028.0537966499437,-0.3953180296804094,265,-0.9882042449941422,-0.15314166701312007,2019,3602.0
206,6903549,16,2019-09-27 11:22:00.000000000,-4.370635,68.91597833333333,23.0,2.4000000953674316,8.512999534606934,0.0020000000949949026,34.91600036621094,0.009999999776482582,277.4652404785156,14.837688446044922,22.76736829658824,1027.1323903579016,8.510607002375556,270,-0.9977068927101168,-0.06768276175455162,2019,3533.0
207,6903549,16,2019-09-27 11:22:00.000000000,-4.370635,68.91597833333333,107.0,2.4000000953674316,4.835000038146973,0.0020000000949949026,34.94499969482422,0.009999999776482582,285.8535461425781,15.965836524963379,105.89618110554169,1027.6536269669277,4.826822632664317,270,-0.9977068927101168,-0.06768276175455162,2019,3533.0
208,6903549,16,2019-09-27 11:22:00.000000000,-4.370635,68.91597833333333,148.89999389648438,2.4000000953674316,4.367000102996826,0.0020000000949949026,34.96200180053711,0.009999999776482582,288.6140441894531,16.069536209106445,147.34897480964958,1027.7197196992904,4.356121836746529,270,-0.9977068927101168,-0.06768276175455162,2019,3533.0
209,6903549,16,2019-09-27 11:22:00.000000000,-4.370635,68.91597833333333,157.10000610351562,2.4000000953674316,4.328000068664551,0.0020000000949949026,34.9630012512207,0.009999999776482582,288.49102783203125,16.07101058959961,155.46048467175606,1027.7248199081714,4.316561386930901,270,-0.9977068927101168,-0.06768276175455162,2019,3533.0
